Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Postal_Code,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Ship_Mode,Shipping_Cost,Payment_Method,Order_Status,Salesperson,Return_Status,Customer_Rating
ORD010722,"Jan 16, 2024",2024-01-21,CUST01152,Vikas Patel,Home Office,INDIA,Tamil Nadu,Pune,,449845,P00254,Desk X,Technology,Phone,Nova,15,2133.91,1.2,-6401.729999999998,1358.4,-26777.73,418.29,Express,336.4,Cash,Pending,Karan,Yes,5
ORD025214,2025-03-26,2025-04-01,CUST01707,Sara Khan,Consumer,india,Karnataka,Delhi,West,,P00365,Mouse Max,Furniture,Table,Acme,11,3972.02,0.2,34953.776000000005,2479.83,7675.65,21.96,Standard,398.23,Cash,Shipped,Anjali,Yes,Five
ORD013802,22/04/2025,2025-04-30,CUST02079, Sharma,Consumer,UAE,,Hydrabad,South,ABC123,P02228,Phone Max,Furniture,Table,Prime,12,3840.75,-0.1,50697.9,2911.04,15765.42,31.1,Express,84.97,,Pending,Karan,No,Five
ORD003966,07/09/2023,2023-09-07,CUST12653,Sara Singh,Home Office,INDIA,Delhi,Bengaluru,West,400001 ,P00462,Mouse 2025,Technology,Laptop,Acme,16,2053.92,,32862.72,1812.1,3869.12,11.77,Same Day,124.45,Card,Delivered,Rohit,No,4
ORD014215,2025-02-26,2025-03-12,CUST08575,Amit Sharma,Home Office,UAE,Gujarat,Pune,North,114967,P00856,Desk Pro,Technology,Laptop,Nova,12,3156.22,,37874.64,1711.48,17336.88,45.77,Express,312.72,UPI,Cancelled,Meera,No,3
ORD022378,27/03/2024,2024-04-04,CUST14056,Vikas Sharma,Corporate,india,Gujarat, MUMBAI ,South,ABC123,P02034,Chair Pro,Technology,Laptop,Zen,19,1049.71,-0.1,21938.939000000002,757.29,7550.43,34.42,Same Day,331.67,COD,Pending,Rohit,Yes,1
ORD036354,"Dec 31, 2024",2025-01-08,CUST11114,Aditya Sharma,Home Office,,Tamil Nadu,,West,400001 ,P00816,Desk X,Technology,Phone,,2,1691.04,1.2,-676.4159999999998,1387.11,-3450.64,510.14,Standard,272.92,Cash,Shipped,,Yes,5
ORD035361,10/02/2023,2023-02-10,CUST04572,Neha Patel,Corporate,India,Maharastra,Mumbai,North,ABC123,P02776,Notebook Pro,Technology,Phone,Zen,1,3943.25,0.18,3233.465,3472.61,-239.14,-7.4,Express,386.71,COD,Shipped,Meera,Yes,4
ORD007667,"Mar 02, 2025",2025-03-12,CUST14199,Priya Patel,Corporate,UAE,Maharastra,Chennai,South,820961,P00405,Chair ,Technology,Laptop,Nova,4,759.66,-0.1,3342.504,667.45,672.7,20.13,Same Day,257.58,COD,Delivered,Rohit,No,2
ORD000580,18/06/2025,2025-06-18,CUST01549,Sara Patel,Home Office,UAE,,,,ABC123,P01713,Chair X,Technology,Phone,Nova,7,3698.58,-0.1,28479.066,1738.93,16306.56,57.26,Same Day,233.81,Net Banking,Pending,Anjali,No,5
ORD043089,2023-10-18,2023-11-01,CUST14213,Aditya Khan,Home Office,india,,Bengaluru,West,ABC123,P02223,Desk ,Furniture,Table,Prime,20,4060.81,,81216.2,2293.79,35340.4,43.51,Same Day,20.58,Net Banking,Cancelled,Karan,,4
ORD033424,2025-02-11,2025-02-26,CUST10779,Amit Singh,Corporate,,Gujarat,Hydrabad,South,400001 ,P01922,Chair X,Furniture,Table,,14,4507.68,,63107.520000000004,2278.76,31204.88,49.45,Same Day,73.01,Card,Delivered,Anjali,No,4
ORD042734,2023-10-04,2023-10-12,CUST00263,Sara Patel,Home Office,USA,Maharashtra, MUMBAI ,South,,P01099,Mouse 2025,Office Supplies,Paper,Nova,20,₹793.32,,15866.400000000001,531.2,5242.4,33.04,Standard,475.93,Cash,Pending,,Yes,1
ORD027972,2023-09-08,2023-09-15,CUST02541,Neha Khan,Corporate,USA,Maharashtra,Chennai,West,414673,P01775,Phone Pro,Technology,Phone,Prime,15,2458.09,0.25,27653.512500000004,1659.45,2761.76,9.99,Same Day,196.28,,Pending,Meera,Yes,2
ORD002060,10/04/2023,2023-04-23,CUST05763,Rahul ,Home Office,UAE,Karnataka,Pune,South,ABC123,P00154,Laptop Max,Furniture,Chair,Acme,15,3055.67,-0.1,50418.55500000001,1329.9,30470.06,60.43,Standard,332.21,Net Banking,Pending,Karan,Yes,4
ORD036175,"Mar 27, 2023",2023-04-02,CUST11798,Rahul Patel,Corporate,India,Maharashtra,Chennai,,421212,P01946,Desk X,Office Supplies,Paper,Nova,19,3965.67,0.35,48976.0245,2009.49,10795.71,22.04,Standard,341.73,Card,Delivered,Rohit,Yes,Five
ORD035599,2024-02-23,2024-03-01,CUST09905,Sneha Patel,Consumer,,Maharastra,Chennai,North,423183,P02024,Mouse Pro,Technology,Laptop,Nova,16,3582.39,0.36,36683.6736,1838.15,7273.27,19.83,standard ,60.41,,Cancelled,,No,1
ORD017741,2025-03-30,2025-04-11,CUST12091,Rahul Khan,Consumer,,Maharashtra,Pune,South,ABC123,P02493,Desk ,Technology,Laptop,Nova,18,4009.48,0.15,61345.043999999994,3440.69,-587.38,-0.96,standard ,465.76,UPI,Shipped,Meera,Yes,4
ORD034401,21/01/2023,2023-02-05,CUST07348,Priya ,Corporate,,Delhi,Pune,West,,P01878,Desk ,Furniture,Chair,Prime,3,1851.99,-0.1,6111.567000000001,1019.53,3052.98,49.95,standard ,52.01,Cash,Delivered,Meera,No,
ORD019969,2023-10-02,2023-10-05,CUST00009,Aditya Patel,Corporate,,Gujarat,Chennai,North,400001 ,P01806,Phone Pro,Technology,Phone,Nova,7,4629.33,,32405.309999999998,1864.84,19351.43,59.72,Same Day,277.36,Net Banking,Shipped,Meera,Yes,4
ORD044094,2024-09-10,2024-09-15,CUST11488,Amit Khan,Consumer,India,Tamil Nadu,Bengaluru,West,,P01053,Phone 2025,Technology,Laptop,,10,4501.62,0.09,40964.742,2390.51,17059.64,41.64,standard ,150.61,Cash,Pending,Anjali,No,5
ORD001649,2024-07-13,2024-07-28,CUST01425,Vikas Sharma,Corporate,INDIA,Delhi,Hydrabad,,,P01533,Chair Max,Technology,Phone,Acme,17,618.43,1.2,-2102.6619999999994,531.06,-11130.68,529.36,standard ,312.65,Cash,Cancelled,Karan,Yes,4
ORD036623,"Jan 24, 2024",2024-01-30,CUST09462,John , consumer ,USA,Tamil Nadu,,West,,P02096,Phone Max,Furniture,Table,Prime,4,2711.63,0.2,8677.216,1139.54,4119.06,47.47,Express,176.57,COD,Shipped,Karan,Yes,3
ORD029549,2023-04-30,2023-05-10,CUST12080,Sara Singh,Home Office,INDIA,Gujarat,Mumbai,West,543732,P02512,Notebook X,Furniture,Table,Zen,16,3349.06,,53584.96,2583.16,12254.4,22.87,Same Day,196.82,COD,Pending,Karan,,Five
ORD000525,2023-03-05,2023-03-15,CUST12156,Aditya , consumer ,India,Gujarat,Bengaluru,South,704483,P01570,Phone Pro,Furniture,Table,,13,2581.15,0.11,29863.905500000004,1499.51,10370.28,34.73,Standard,283.33,COD,Shipped,Rohit,,4
ORD016083,2024-03-14,2024-03-15,CUST14234,Priya , consumer ,USA,Gujarat, MUMBAI ,North,400001 ,P01073,Mouse Pro,Office Supplies,Paper,Nova,18,3309.52,-0.1,65528.49600000001,2394.2,22432.9,34.23,Same Day,257.76,Card,Delivered,Meera,,1
ORD021742,2023-04-27,2023-05-02,CUST05486,John Patel,Corporate,USA,Tamil Nadu,Bengaluru,South,400001 ,P00524,Mouse ,Technology,Laptop,Nova,11,2663.38,-0.1,32226.898000000005,2080.87,9337.33,28.97,Same Day,120.68,UPI,Delivered,,Yes,
ORD027475,2023-05-11,2023-05-20,CUST13103,Rahul ,Home Office,INDIA,Gujarat,Hydrabad,East,,P00299,Laptop X,Furniture,Table,,10,1230.21,,12302.1,758.33,4718.8,38.36,Same Day,52.46,,Shipped,Meera,No,2
ORD005378,2023-05-09,2023-05-11,CUST08070,Sara , consumer ,USA,,Bengaluru,West,848138,P02296,Phone X,Technology,Phone,Acme,19,883.61,,16788.59,457.81,8090.2,48.19,standard ,328.03,Net Banking,Delivered,Rohit,Yes,3
ORD004350,03/11/2024,2024-11-07,CUST00100,Amit ,Corporate,India,Delhi,Mumbai,West,400001 ,P01368,Chair Max,Office Supplies,Paper,,12,1136.52,,13638.24,1009.15,1528.44,11.21,Same Day,38.93,Card,Shipped,Meera,,1
ORD041966,"Sep 17, 2024",2024-09-19,CUST09529, Patel, consumer ,india,Tamil Nadu,,West,400001 ,P01255,Chair Max,Furniture,Table,,9,4610.95,0.47,21994.231499999998,3942.74,-13490.43,-61.34,Standard,62.29,COD,Delivered,,No,1
ORD034394,2023-02-07,2023-02-11,CUST00663,Sara Sharma,Consumer,india,,Hydrabad,West,908617,P02699,Phone Pro,Technology,Phone,,4,2052.2,,8208.8,968.09,4336.44,52.83,Express,273.74,COD,Delivered,Karan,Yes,
ORD032626,2025-04-04,2025-04-12,CUST04150,Amit Singh,Corporate,India,Delhi,,South,560803,P00391,Mouse Pro,Furniture,Table,Nova,20,980.81,1.2,-3923.2399999999984,722.23,-18367.84,468.18,standard ,432.91,Card,Pending,Karan,,1
ORD033326,14/12/2023,2023-12-23,CUST09917,Amit ,Corporate,,Karnataka,,North,,P00797,Laptop ,Furniture,Table,Nova,13,2130.07,,27690.910000000003,1621.68,6609.07,23.87,Standard,409.11,Net Banking,Pending,,Yes,4
ORD009794,"Dec 29, 2024",2024-12-29,CUST07868,Rahul ,Corporate,INDIA,Karnataka,Pune,South,400001 ,P02133,Phone ,Furniture,Chair,Nova,20,4096.65,1.2,-16386.599999999995,3641.12,-89209.0,544.4,Express,51.35,UPI,Shipped,Anjali,,3
ORD014056,2023-01-24,2023-01-30,CUST06084,Sneha Khan,Consumer,UAE,Delhi,,South,400001 ,P02062,Notebook 2025,Office Supplies,Paper,Nova,3,4760.79,-0.1,15710.607,3473.24,5290.89,33.68,Standard,105.22,Card,Delivered,Karan,,3
ORD040400,2025-04-12,2025-04-27,CUST13291,Priya ,Home Office,India,,Delhi,North,400001 ,P02998,Phone Max,Office Supplies,Paper,,8,2084.77,1.2,-3335.631999999999,1835.57,-18020.19,540.23,Standard,38.44,,Cancelled,,No,1
ORD044947,"May 28, 2024",,CUST14425, Singh,Consumer,India,Gujarat,Delhi,South,990804,P00669,Mouse X,Furniture,Chair,,7,3962.12,0.39,16918.2524,1903.3,3595.15,21.25,Standard,337.06,UPI,Delivered,Meera,No,2
ORD017291,2024-04-17,2024-04-19,CUST08242,Priya ,Consumer,,Tamil Nadu,Bengaluru,,ABC123,P01907,Chair 2025,Office Supplies,Paper,Acme,5,2318.94,,11594.7,1613.42,3527.6,30.42,Standard,161.6,Cash,Delivered,Anjali,No,Five
ORD007097,19/02/2023,2023-02-17,CUST14288,John Patel, consumer ,,Tamil Nadu, MUMBAI ,North,400001 ,P01762,Laptop Pro,Technology,Laptop,,13,60.15,-0.1,860.145,43.11,299.72,34.85,Same Day,40.98,Cash,Shipped,Karan,,Five
ORD027648,2023-08-05,2023-08-11,CUST01426,Amit Patel,Consumer,,Karnataka, MUMBAI ,East,,P01065,Chair Pro,Furniture,Chair,Acme,19,3727.86,-0.1,77912.274,2546.25,29533.52,37.91,Same Day,385.47,Net Banking,Cancelled,Meera,,2
ORD033327,2023-04-27,2023-05-12,CUST08448,Sara Sharma,Consumer,UAE,Gujarat,,,400001 ,P02195,Laptop X,Technology,Phone,Acme,14,956.2,0.01,13252.932,406.36,7563.89,57.07,Same Day,343.45,UPI,Pending,Rohit,No,
ORD030325,2025-05-27,2025-05-31,CUST14450,Sneha Singh,Corporate,USA,Maharastra,Delhi,East,ABC123,P00911,Chair Pro,Furniture,Table,Acme,3,603.4,-0.1,1991.22,448.34,646.2,32.45,Same Day,332.76,COD,Cancelled,Anjali,No,
ORD044444,17/05/2023,2023-05-22,CUST09513,Aditya ,Home Office,UAE,Tamil Nadu, MUMBAI ,North,,P00159,Laptop X,Technology,Laptop,Prime,18,4736.57,-0.1,93784.086,2565.03,47613.55,50.77,Same Day,33.35,COD,Shipped,Rohit,No,4
ORD012487,2024-10-21,2024-10-27,CUST08392,Aditya Khan,Home Office,USA,Tamil Nadu,Bengaluru,East,726220,P02176,Notebook X,Technology,Laptop,Acme,5,2142.65,1.2,-2142.6499999999996,1386.35,-9074.4,423.51,standard ,299.06,Cash,Cancelled,Rohit,No,
ORD022868,2023-07-24,2023-08-03,CUST04965,John ,Home Office,USA,Maharastra,Delhi,North,441805,P00957,Phone ,Furniture,Chair,Zen,9,4271.22,-0.1,42285.07800000001,3064.43,14705.21,34.78,Standard,83.87,COD,Shipped,Rohit,,Five
ORD015039,2024-05-05,2024-05-15,CUST06964,Rahul Patel,Corporate,,Gujarat,Hydrabad,East,229637,P01576,Notebook 2025,Technology,Phone,Zen,-1,4275.22,-0.1,-4702.742000000001,2302.44,-2400.3,51.04,Express,434.5,UPI,Cancelled,Rohit,Yes,4
ORD034080,2024-03-13,2024-03-28,CUST14009,Aditya Patel, consumer ,India,Gujarat,Bengaluru,East,ABC123,P02939,Laptop X,Furniture,Table,,13,1882.18,,24468.34,804.28,14012.7,57.27,Same Day,396.61,COD,Pending,Meera,,Five
ORD001478,"Aug 11, 2024",2024-08-17,CUST10512,Rahul Patel, consumer ,USA,Gujarat,Hydrabad,East,,P01156,Mouse Max,Furniture,Chair,,0,4742.12,0.47,0.0,2232.73,0.0,,standard ,264.98,COD,Pending,Anjali,Yes,5
ORD029257,2025-01-23,2025-02-05,CUST13336,Vikas Sharma,Corporate,USA,Gujarat, MUMBAI ,,,P00232,Desk Pro,Furniture,Table,Prime,7,1281.39,0.05,8521.2435,557.81,4616.57,54.18,Same Day,478.87,Card,Cancelled,Anjali,No,4
ORD017218,"Aug 09, 2023",2023-08-15,CUST06783,Rahul ,Home Office,USA,Maharashtra,Hydrabad,East,400001 ,P02271,Desk Max,Tech,Laptop,Zen,-1,3480.46,-0.1,-3828.5060000000003,2525.67,-1302.84,34.03,Same Day,170.69,Card,Shipped,Rohit,Yes,2
ORD004343,2024-06-06,2024-06-04,CUST09686,John Sharma,Home Office,USA,,Delhi,West,ABC123,P01508,Phone Max,Technology,Laptop,Prime,4,4896.27,-0.1,21543.588000000003,3689.71,6784.75,31.49,Standard,216.61,Net Banking,Pending,Meera,Yes,Five
ORD029906,2023-11-19,2023-11-20,CUST06784,Sara Singh,Home Office,INDIA,Maharastra,Delhi,,400001 ,P02088,Notebook X,Technology,Laptop,Acme,12,4799.25,1.2,-11518.199999999997,2861.9,-45861.0,398.16,standard ,270.75,COD,Delivered,,,3
ORD037397,"Mar 19, 2024",2024-03-28,CUST05053,Aditya Patel,Consumer,,Maharashtra,Bengaluru,South,ABC123,P00331,Desk ,Technology,Phone,Acme,19,3878.4,0.26,54530.304000000004,3330.6,-8751.1,-16.05,Same Day,238.64,COD,Cancelled,,,
ORD012703,2023-03-06,2023-03-09,CUST12311,Amit ,Consumer,UAE,Tamil Nadu, MUMBAI ,West,,P01138,Mouse X,Tech,Laptop,,11,776.03,1.2,-1707.2659999999996,458.59,-6751.76,395.47,standard ,260.21,,Delivered,Meera,,4
ORD042621,2024-02-10,2024-02-21,CUST13733,Rahul Singh,Corporate,USA,Tamil Nadu,Delhi,South,108233,P01420,Laptop Pro,Furniture,Table,Prime,14,3956.7,,55393.799999999996,2942.52,14198.52,25.63,standard ,125.79,Card,Shipped,Karan,,2
ORD025672,2025-02-13,2025-02-11,CUST01832,Vikas Khan,Corporate,india,Gujarat,Chennai,East,400001 ,P01673,Notebook ,Technology,Laptop,Prime,18,4093.04,1.2,-14734.943999999998,3030.25,-69279.44,470.17,Same Day,369.75,Net Banking,Delivered,Anjali,,4
ORD036596,2025-01-25,2025-02-07,CUST00045,Rahul Khan,Consumer,USA,Maharashtra,Bengaluru,,,P02614,Chair Max,Furniture,Table,,5,4394.76,,21973.800000000003,2567.37,9136.95,41.58,Express,376.91,Net Banking,Pending,Meera,No,1
ORD011877,2023-01-28,2023-02-02,CUST11776,Sara Patel,Home Office,India,,Hydrabad,West,400001 ,P00728,Phone Max,Technology,Laptop,Acme,4,252.55,1.2,-202.03999999999996,116.65,-668.64,330.94,Express,455.14,UPI,Cancelled,Rohit,,5
ORD015626,"Feb 12, 2024",2024-02-12,CUST11686,Neha Singh,Home Office,india,Maharastra,Bengaluru,East,400001 ,P00740,Desk X,Technology,Phone,Zen,5,2954.98,-0.1,16252.390000000001,2206.91,5217.84,32.11,Express,179.99,Card,Delivered,Anjali,Yes,3
ORD012172,2025-03-07,2025-03-22,CUST01089, Patel, consumer ,INDIA,,,East,,P02113,Mouse Max,Office Supplies,Paper,Acme,3,1335.25,1.2,-801.1499999999999,887.94,-3464.97,432.5,Standard,175.84,Cash,Shipped,Anjali,Yes,1
ORD023242,2024-01-19,2024-01-25,CUST07266,Aditya Khan,Corporate,,Delhi, MUMBAI ,West,,P02305,Laptop Pro,Furniture,Chair,Acme,15,3442.6,-0.1,56802.9,1788.9,29969.4,52.76,Express,384.49,Net Banking,Shipped,Rohit,Yes,Five
ORD001996,2025-06-13,2025-06-21,CUST03534, Sharma, consumer ,USA,Karnataka,,West,ABC123,P01652,Mouse Pro,Tech,Chair,Acme,1,1867.62,0.0,1867.62,801.17,1066.45,57.1,standard ,80.78,COD,Shipped,Meera,Yes,4
ORD025299,"Aug 02, 2024",2024-08-12,CUST09616,Sneha Sharma,Consumer,INDIA,Gujarat, MUMBAI ,North,686496,P00760,Laptop ,Technology,Phone,Acme,7,3147.83,0.1,19831.328999999998,1638.26,8363.51,42.17,Same Day,222.51,Cash,Delivered,,Yes,2
ORD038180,2023-06-16,2023-06-18,CUST11567,John Singh,Corporate,,Gujarat,Delhi,,601737,P00420,Notebook Max,Technology,Laptop,,14,3358.84,,47023.76,2060.18,18181.24,38.66,Express,177.38,,Shipped,Karan,Yes,Five
ORD032986,"Mar 04, 2025",2025-03-02,CUST14601,Vikas Singh,Home Office,UAE,Karnataka,Pune,East,768770,P02808,Chair ,Furniture,Chair,,19,4061.87,0.27,56338.1369,2592.07,7088.81,12.58,standard ,349.85,COD,Shipped,Karan,No,2
ORD043207,2024-05-04,2024-05-11,CUST07861,Vikas Khan, consumer ,india,Maharastra,Mumbai,East,546516,P02382,Chair 2025,Office Supplies,Paper,Nova,19,₹4825.08,-0.1,100844.172,2750.27,48589.04,48.18,Express,248.14,Net Banking,Delivered,Meera,,2
ORD013160,"Apr 13, 2024",2024-04-17,CUST11374,Aditya ,Corporate,,Tamil Nadu,Bengaluru,,172225,P00753,Notebook X,Technology,Laptop,Nova,5,3264.2,-0.1,17953.100000000002,2280.23,6551.95,36.49,Express,377.79,Card,Delivered,Rohit,,
ORD039805,2024-12-30,,CUST09650,Amit Singh,Consumer,UAE,Maharastra,Hydrabad,West,ABC123,P00311,Chair ,Technology,Laptop,Prime,12,2071.69,,24860.28,1377.21,8333.76,33.52,standard ,258.59,Net Banking,Cancelled,,Yes,3
ORD017032,2025-04-10,2025-04-14,CUST02809,Sara ,Home Office,India,, MUMBAI ,East,ABC123,P01906,Notebook Pro,Office Supplies,Paper,Prime,6,2449.9,0.47,7790.682000000002,1110.75,1126.18,14.46,Express,298.69,UPI,Shipped,Rohit,,3
ORD028718,2023-05-02,2023-05-04,CUST11975, ,Corporate,india,Maharastra,Mumbai,North,400001 ,P02021,Desk 2025,Technology,Laptop,,12,1310.34,-0.1,17296.487999999998,704.83,8838.53,51.1,standard ,86.14,UPI,Pending,Anjali,Yes,2
ORD037608,2023-04-01,2023-04-15,CUST00370,Vikas Khan,Consumer,India,,Mumbai,East,439418,P00349,Chair 2025,Technology,Phone,Nova,3,4139.0,-0.1,13658.7,2832.64,5160.78,37.78,Express,196.7,Card,Delivered,Karan,Yes,4
ORD007476,2024-05-01,2024-05-09,CUST02892,Rahul Khan, consumer ,india,Tamil Nadu,Delhi,East,400001 ,P01381,Chair 2025,Furniture,Table,Nova,1,3014.03,0.13,2622.2061000000003,2488.17,134.04,5.11,Same Day,283.98,COD,Shipped,Karan,,4
ORD027651,04/03/2023,2023-03-10,CUST05498,Sara Patel,Home Office,India,Karnataka,Mumbai,South,400001 ,P00889,Mouse Max,Technology,Phone,Zen,1,3326.99,1.2,-665.3979999999998,2650.39,-3315.79,498.32,standard ,335.5,Cash,Delivered,Karan,Yes,5
ORD032900,2024-12-01,2024-11-29,CUST12899,Vikas Khan,Corporate,,Tamil Nadu,Mumbai,,183434,P02983,Mouse Max,Technology,Phone,Nova,6,877.29,,5263.74,569.76,1845.18,35.05,Standard,46.55,,Shipped,Anjali,No,
ORD022895,"Nov 02, 2024",2024-11-12,CUST07638,Neha Khan,Corporate,INDIA,Karnataka,Hydrabad,South,400698,P01270,Notebook ,Technology,Phone,Nova,14,3366.76,-0.1,51848.10400000001,2854.24,11888.74,22.93,Same Day,25.74,COD,Shipped,Meera,No,3
ORD026660,2025-01-15,2025-01-16,CUST09842,Neha Patel,Home Office,INDIA,,,West,463696,P00810,Phone ,Furniture,Table,Acme,3,3916.46,-0.1,12924.318000000003,1820.94,7461.5,57.73,Express,137.53,Cash,Shipped,Anjali,Yes,5
ORD024768,05/01/2024,2024-01-07,CUST06643,Amit Singh, consumer ,USA,Gujarat,Hydrabad,West,,P00048,Mouse Max,Furniture,Table,Zen,11,2022.59,1.2,-4449.6979999999985,1670.41,-22824.21,512.94,Same Day,61.87,Cash,Delivered,Karan,No,Five
ORD015476,2023-11-21,2023-12-06,CUST13393,Amit Khan,Home Office,USA,Maharastra,,North,791262,P00340,Chair Pro,Office Supplies,Paper,,12,610.03,1.2,-1464.0719999999997,432.06,-6648.79,454.13,Express,28.12,Net Banking,Shipped,Karan,,2
ORD002511,2023-03-13,2023-03-15,CUST04978,Rahul ,Consumer,india,Tamil Nadu,Delhi,North,400001 ,P02129,Chair Pro,Office Supplies,Paper,Nova,1,3770.14,1.2,-754.0279999999998,2624.9,-3378.93,448.12,standard ,463.1,,Pending,Meera,No,2
ORD031663,2023-08-17,2023-08-18,CUST13557,Aditya Singh,Consumer,USA,, MUMBAI ,South,ABC123,P02615,Laptop 2025,Technology,Phone,Acme,10,420.34,-0.1,4623.74,238.09,2242.84,48.51,Express,46.33,,Shipped,,,4
ORD031906,2024-05-08,2024-05-11,CUST04570,Aditya , consumer ,,Gujarat,Bengaluru,South,797715,P01086,Chair Pro,Technology,Laptop,,16,687.9,-0.1,12107.04,382.02,5994.72,49.51,Express,82.02,Card,Shipped,,No,Five
ORD016221,"Jan 11, 2023",2023-01-14,CUST09629,Neha Singh,Consumer,,Delhi,Pune,West,,P00516,Laptop Pro,Furniture,Table,Nova,1,3019.69,0.1,2717.721,1444.68,1273.04,46.84,Standard,286.36,Net Banking,Shipped,Anjali,,1
ORD005558,2023-03-06,2023-03-07,CUST14903,Amit Khan,Home Office,INDIA,Delhi, MUMBAI ,South,ABC123,P01168,Phone Max,Furniture,Chair,,18,2819.79,-0.1,55831.842000000004,2474.59,11289.22,20.22,Same Day,437.41,COD,Cancelled,,,2
ORD022032,2024-03-01,2024-03-13,CUST06833,Neha Patel,Home Office,USA,,Pune,,400001 ,P02281,Chair 2025,Technology,Phone,Acme,20,408.41,1.2,-1633.6399999999999,324.28,-8119.24,497.0,Express,37.91,Net Banking,Pending,,No,Five
ORD010780,"Jul 23, 2024",2024-08-01,CUST13833,Rahul Khan,Consumer,INDIA,Gujarat,Hydrabad,,ABC123,P01653,Phone ,Technology,Laptop,,15,4691.45,1.2,-14074.349999999997,3391.47,-64946.4,461.45,Express,291.46,,Shipped,Meera,Yes,3
ORD011498,11/06/2024,2024-06-13,CUST09168, Khan,Home Office,USA,Tamil Nadu,Pune,East,ABC123,P01552,Phone Max,Technology,Laptop,,14,1543.97,0.04,20750.9568,845.84,8909.2,42.93,standard ,184.71,UPI,Pending,,,3
ORD030763,2024-12-19,2024-12-17,CUST14659,Vikas Patel,Home Office,india,Gujarat,,,ABC123,P02503,Desk X,Technology,Laptop,Zen,14,4531.15,1.2,-12687.219999999996,3228.34,-57883.98,456.24,Express,131.66,UPI,Shipped,Anjali,Yes,
ORD000955,2023-12-06,2023-12-21,CUST11687,Rahul , consumer ,INDIA,Maharashtra,Pune,North,,P02353,Mouse 2025,Technology,Laptop,Nova,5,3541.47,-0.1,19478.085,2919.93,4878.43,25.05,Standard,464.25,Cash,Delivered,Rohit,No,
ORD000847,"Feb 04, 2023",2023-02-05,CUST00099,Amit Patel,Corporate,india,Delhi,Hydrabad,South,ABC123,P00206,Chair X,Technology,Laptop,Zen,13,2106.98,0.25,20543.055,1271.76,4010.17,19.52,Same Day,94.6,Cash,Shipped,Karan,,4
ORD037916,"Apr 28, 2025",2025-05-04,CUST08200, ,Home Office,INDIA,Maharashtra,Chennai,North,,P01416,Phone Max,Technology,Laptop,,3,4725.72,-0.1,15594.876,3523.39,5024.71,32.22,Standard,147.71,Cash,Pending,Rohit,No,1
ORD005411,2023-08-07,2023-08-19,CUST01379,Sneha Khan,Home Office,,Maharashtra,Chennai,North,525034,P00335,Desk X,Technology,Phone,Zen,5,3154.49,0.18,12933.409,2478.03,543.26,4.2,Standard,292.4,UPI,Shipped,Anjali,Yes,1
ORD006683,"Oct 13, 2024",2024-10-24,CUST02953,Sneha Patel,Home Office,USA,Maharastra,Mumbai,,,P02012,Desk 2025,Technology,Laptop,,10,3101.56,,31015.6,2588.18,5133.8,16.55,Express,186.65,Net Banking,Shipped,Meera,,
ORD025930,2023-05-03,2023-05-07,CUST12946,Vikas Sharma,Corporate,INDIA,Maharashtra,Pune,,ABC123,P00671,Notebook Pro,Technology,Phone,Zen,4,175.91,-0.1,774.004,142.62,203.52,26.29,Express,195.44,Card,Pending,Meera,No,Five
ORD003953,"May 31, 2025",2025-06-05,CUST14172,Aditya Singh,Home Office,India,Maharashtra,,North,400001 ,P00096,Chair ,Tech,Laptop,Prime,11,4835.66,1.2,-10638.451999999997,2946.93,-43054.68,404.71,Same Day,374.67,Cash,Cancelled,,No,2
ORD036087,"Apr 29, 2024",2024-05-01,CUST03408,Neha Singh,Home Office,USA,Karnataka,Mumbai,,ABC123,P01943,Notebook Pro,Furniture,Table,Nova,16,1589.42,1.2,-5086.143999999999,1283.11,-25615.9,503.64,Same Day,22.38,COD,Cancelled,Anjali,,3
ORD011127,"Feb 17, 2023",2023-02-20,CUST05044,Aditya , consumer ,India,Tamil Nadu,Hydrabad,North,,P00917,Phone X,Furniture,Table,,14,4868.1,1.2,-13630.679999999998,2420.98,-47524.4,348.66,Same Day,463.06,Card,Pending,Rohit,,5
ORD007851,29/07/2023,2023-07-31,CUST02861,Rahul ,Home Office,UAE,Karnataka,,,151208,P01047,Desk X,Furniture,Chair,Acme,20,968.51,1.2,-3874.0399999999995,848.07,-20835.44,537.82,Express,68.82,Cash,Pending,Anjali,Yes,4
ORD040729,05/04/2024,2024-04-07,CUST12953,Aditya Khan,Home Office,,Gujarat,Hydrabad,West,,P01902,Chair Pro,Office Supplies,Paper,Prime,4,2220.04,-0.1,9768.176000000001,1157.15,5139.58,52.62,Same Day,55.5,UPI,Cancelled,Karan,No,3
ORD008627,2024-10-13,2024-10-20,CUST14850,Neha Khan,Consumer,India,,Mumbai,East,601351,P02966,Notebook 2025,Office Supplies,Paper,,12,1674.16,0.15,17076.432,1361.83,734.47,4.3,Standard,400.11,Net Banking,Cancelled,Anjali,,Five
ORD017172,2024-06-29,2024-07-01,CUST11412,Priya Patel,Consumer,India,Tamil Nadu,Bengaluru,South,400001 ,P01013,Desk Pro,Technology,Phone,Zen,6,917.54,-0.1,6055.764,387.33,3731.78,61.62,standard ,37.55,UPI,Delivered,Karan,No,4
